Date,High,Low,Open,Close,Volume,Adj Close
28-04-2015,1879200,1749600,1790100,1782000,0,1782000
29-04-2015,1830600,1684800,1790100,1692900,0,1692900
30-04-2015,1960200,1684800,1790100,1895400,0,1895400
01-05-2015,1871100,1741500,1863000,1806300,0,1806300
04-05-2015,1830600,1741500,1798200,1757700,0,1757700
05-05-2015,1798200,1628100,1798200,1652400,0,1652400
06-05-2015,1765800,1603800,1660500,1725300,0,1725300
07-05-2015,1798200,1701000,1725300,1757700,0,1757700
08-05-2015,1656450,1360800,1620000,1506600,0,1506600
11-05-2015,1563300,1401300,1514700,1522800,0,1522800
12-05-2015,1547100,1498500,1530900,1547100,0,1547100
13-05-2015,1660500,1563300,1563300,1644300,0,1644300
14-05-2015,1684800,1628100,1644300,1660500,0,1660500
15-05-2015,1644300,1514700,1644300,1526850,0,1526850
18-05-2015,1692900,1539000,1668600,1563300,0,1563300
19-05-2015,1611900,1514700,1563300,1571400,0,1571400
20-05-2015,1579500,1417500,1579500,1486350,0,1486350
21-05-2015,1571400,1498500,1522800,1539000,0,1539000
22-05-2015,1684800,1522800,1555200,1595700,0,1595700
26-05-2015,1651590,1482300,1603800,1530900,0,1530900
27-05-2015,1563300,1474200,1514700,1514700,0,1514700
28-05-2015,1506600,1449900,1506600,1474200,0,1474200
29-05-2015,1458000,1409400,1458000,1417500,0,1417500
01-06-2015,1555200,1417500,1425600,1474200,0,1474200
02-06-2015,1530090,1433700,1482300,1498500,0,1498500
03-06-2015,1506600,1425600,1498500,1425600,0,1425600
04-06-2015,1466100,1377000,1417500,1409400,0,1409400
05-06-2015,1441800,1377000,1417500,1409400,0,1409400
08-06-2015,1437750,1377000,1402920,1425600,0,1425600
09-06-2015,1449900,1417500,1433700,1425600,0,1425600
10-06-2015,1701000,1385100,1425600,1530900,0,1530900
11-06-2015,1522800,1441800,1466100,1474200,0,1474200
12-06-2015,1611900,1425600,1611900,1425600,0,1425600
15-06-2015,1676700,1377000,1401300,1441800,0,1441800
16-06-2015,1595700,1409400,1409400,1474200,0,1474200
17-06-2015,1563300,1393200,1466100,1409400,0,1409400
18-06-2015,1498500,1410210,1425600,1433700,0,1433700
19-06-2015,1474200,1385100,1425600,1401300,0,1401300
22-06-2015,1449900,1385100,1385100,1401300,0,1401300
23-06-2015,1466100,1385100,1409400,1385100,0,1385100
24-06-2015,1433700,1352700,1385100,1352700,0,1352700
25-06-2015,1377000,1328400,1377000,1336500,0,1336500
26-06-2015,1393200,1215000,1336500,1377000,0,1377000
29-06-2015,1385100,1255500,1385100,1263600,0,1263600
30-06-2015,1325160,1247400,1325160,1255500,0,1255500
01-07-2015,1368900,1239300,1296000,1255500,0,1255500
02-07-2015,1320300,1263600,1263600,1263600,0,1263600
06-07-2015,1377000,1271700,1287900,1312200,0,1312200
07-07-2015,1344600,1304100,1344600,1320300,0,1320300
08-07-2015,1336500,1263600,1287900,1263600,0,1263600
09-07-2015,1320300,1279800,1279800,1312200,0,1312200
10-07-2015,1336500,1279800,1312200,1336500,0,1336500
13-07-2015,1522800,1320300,1320300,1482300,0,1482300
14-07-2015,1555200,1472580,1498500,1514700,0,1514700
15-07-2015,1587600,1368900,1571400,1587600,0,1587600
16-07-2015,1636200,1530900,1603800,1608660,0,1608660
17-07-2015,1620000,1514700,1579500,1522800,0,1522800
20-07-2015,1603800,1474200,1539000,1506600,0,1506600
21-07-2015,1611090,1474200,1514700,1506600,0,1506600
22-07-2015,1530090,1441800,1514700,1530090,0,1530090
23-07-2015,1539000,1417500,1490400,1466100,0,1466100
24-07-2015,1498500,1441800,1474200,1458000,0,1458000
27-07-2015,1482300,1377000,1482300,1393200,0,1393200
28-07-2015,1413450,1377000,1409400,1377000,0,1377000
29-07-2015,1425600,1360800,1393200,1360800,0,1360800
30-07-2015,1453140,1368900,1368900,1406160,0,1406160
31-07-2015,1433700,1360800,1393200,1393200,0,1393200
03-08-2015,1393200,1328400,1393200,1344600,0,1344600
04-08-2015,1417500,1344600,1360800,1417500,0,1417500
05-08-2015,1417500,1377000,1417500,1417500,0,1417500
06-08-2015,1433700,1255500,1433700,1312200,0,1312200
07-08-2015,1409400,1272510,1296000,1377000,0,1377000
10-08-2015,1360800,1255500,1304100,1336500,0,1336500
11-08-2015,1336500,1182600,1265220,1247400,0,1247400
12-08-2015,1206900,1069200,1168020,1174500,0,1174500
13-08-2015,1279800,1061100,1158300,1279800,0,1279800
14-08-2015,1279800,1158300,1279800,1166400,0,1166400
17-08-2015,1239300,1150200,1163970,1190700,0,1190700
18-08-2015,1255500,1215000,1215000,1239300,0,1239300
19-08-2015,1255500,1142100,1231200,1150200,0,1150200
20-08-2015,1174500,1036800,1150200,1109700,0,1109700
21-08-2015,1125900,1020600,1090260,1085400,0,1085400
24-08-2015,1103220,915300,1069200,955800,0,955800
25-08-2015,1134000,931500,1093500,1134000,0,1134000
26-08-2015,1271700,1020600,1215000,1202850,0,1202850
27-08-2015,1263600,1174500,1174500,1247400,0,1247400
28-08-2015,1328400,1247400,1271700,1255500,0,1255500
31-08-2015,1360800,1279800,1279800,1308150,0,1308150
01-09-2015,1328400,1223100,1328400,1239300,0,1239300
02-09-2015,1312200,1215000,1312200,1231200,0,1231200
03-09-2015,1287900,1231200,1279800,1255500,0,1255500
04-09-2015,1239300,1190700,1239300,1231200,0,1231200
08-09-2015,1287900,1150200,1287900,1223100,0,1223100
09-09-2015,1287900,1190700,1271700,1279800,0,1279800
10-09-2015,1312200,1271700,1312200,1279800,0,1279800
11-09-2015,1336500,1215000,1255500,1304100,0,1304100
14-09-2015,1304100,1223100,1296000,1296000,0,1296000
15-09-2015,1352700,1223100,1225530,1352700,0,1352700
16-09-2015,1377000,1339740,1352700,1377000,0,1377000
17-09-2015,1522800,1320300,1320300,1522800,0,1522800
18-09-2015,1587600,1368900,1368900,1393200,0,1393200
21-09-2015,1417500,1304100,1304100,1336500,0,1336500
22-09-2015,1401300,1320300,1320300,1320300,0,1320300
23-09-2015,1458000,1352700,1458000,1393200,0,1393200
24-09-2015,1372950,1296000,1372950,1296000,0,1296000
25-09-2015,1053000,810000,1053000,874800,0,874800
28-09-2015,899100,801900,899100,834300,0,834300
29-09-2015,850500,810000,850500,810000,0,810000
30-09-2015,850500,810000,810000,818100,0,818100
01-10-2015,874800,810000,834300,810000,0,810000
02-10-2015,818100,810000,810000,810000,0,810000
05-10-2015,882900,810000,882900,810000,0,810000
06-10-2015,1053000,834300,1053000,858600,0,858600
07-10-2015,939600,818100,915300,834300,0,834300
08-10-2015,874800,826200,834300,866700,0,866700
09-10-2015,866700,826200,866700,834300,0,834300
12-10-2015,850500,826200,834300,850500,0,850500
13-10-2015,866700,818100,858600,834300,0,834300
14-10-2015,834300,793800,826200,810000,0,810000
15-10-2015,834300,793800,810000,826200,0,826200
16-10-2015,834300,793800,818100,834300,0,834300
19-10-2015,834300,793800,818100,797850,0,797850
20-10-2015,810000,777600,810000,777600,0,777600
21-10-2015,801900,753300,793800,753300,0,753300
22-10-2015,793800,753300,793800,753300,0,753300
23-10-2015,784890,753300,777600,755730,0,755730
26-10-2015,756540,745200,753300,753300,0,753300
27-10-2015,769500,707940,761400,737100,0,737100
28-10-2015,769500,720900,737100,749250,0,749250
29-10-2015,769500,729000,753300,756540,0,756540
30-10-2015,777600,729000,768690,729000,0,729000
02-11-2015,753300,737100,737100,753300,0,753300
03-11-2015,793800,753300,753300,761400,0,761400
04-11-2015,810000,769500,774360,769500,0,769500
05-11-2015,785700,664200,785700,680400,0,680400
06-11-2015,704700,615600,704700,664200,0,664200
09-11-2015,742770,623700,742770,645570,0,645570
10-11-2015,704700,575910,704700,575910,0,575910
11-11-2015,623700,518400,584010,567000,0,567000
12-11-2015,567000,503820,567000,526500,0,526500
13-11-2015,575100,542700,562140,562950,0,562950
16-11-2015,569430,534600,565380,542700,0,542700
17-11-2015,550800,526500,534600,550800,0,550800
18-11-2015,557280,518400,534600,520020,0,520020
19-11-2015,559710,496530,542700,503820,0,503820
20-11-2015,510300,461700,486000,477900,0,477900
23-11-2015,542700,486000,486000,494100,0,494100
24-11-2015,607500,454410,567000,486000,0,486000
25-11-2015,534600,477900,534600,486000,0,486000
27-11-2015,603450,550800,583200,603450,0,603450
30-11-2015,712800,607500,622080,692550,0,692550
01-12-2015,704700,623700,704700,657720,0,657720
02-12-2015,680400,550800,680400,607500,0,607500
03-12-2015,631800,575100,631800,609120,0,609120
04-12-2015,599400,567000,599400,567000,0,567000
07-12-2015,567810,518400,567000,518400,0,518400
08-12-2015,534600,461700,518400,534600,0,534600
09-12-2015,534600,487620,510300,495720,0,495720
10-12-2015,531360,462510,518400,518400,0,518400
11-12-2015,518400,494100,502200,494100,0,494100
14-12-2015,534600,479520,502200,518400,0,518400
15-12-2015,518400,477900,510300,486000,0,486000
16-12-2015,510300,477900,510300,486000,0,486000
17-12-2015,502200,477900,502200,477900,0,477900
18-12-2015,486000,457650,477900,486000,0,486000
21-12-2015,480330,457650,457650,469800,0,469800
22-12-2015,480330,437400,479520,446310,0,446310
23-12-2015,477900,445500,453600,470610,0,470610
24-12-2015,470610,445500,470610,461700,0,461700
28-12-2015,502200,453600,453600,466560,0,466560
29-12-2015,486000,453600,477900,477900,0,477900
30-12-2015,486000,453600,453600,457650,0,457650
31-12-2015,486000,461700,470610,461700,0,461700
04-01-2016,486000,461700,461700,478710,0,478710
05-01-2016,494100,466560,484380,492480,0,492480
06-01-2016,558900,486000,486810,510300,0,510300
07-01-2016,542700,501390,520830,518400,0,518400
08-01-2016,549990,506250,549990,506250,0,506250
11-01-2016,558900,506250,520830,530550,0,530550
12-01-2016,558900,511920,558900,511920,0,511920
13-01-2016,510300,453600,502200,491670,0,491670
14-01-2016,491670,461700,491670,486000,0,486000
15-01-2016,494100,461700,461700,486000,0,486000
19-01-2016,534600,443070,469800,451980,0,451980
20-01-2016,486000,379890,423630,425250,0,425250
21-01-2016,442260,396900,421200,429300,0,429300
22-01-2016,494100,421200,471420,445500,0,445500
25-01-2016,477900,433350,445500,450360,0,450360
26-01-2016,469800,413100,439830,424440,0,424440
27-01-2016,445500,388800,421200,429300,0,429300
28-01-2016,436590,400950,411480,426870,0,426870
29-01-2016,460890,392040,421200,421200,0,421200
01-02-2016,437400,421200,425250,422010,0,422010
02-02-2016,436590,421200,421200,421200,0,421200
03-02-2016,477900,421200,421200,443880,0,443880
04-02-2016,476280,445500,460890,445500,0,445500
05-02-2016,437400,421200,437400,421200,0,421200
08-02-2016,445500,421200,421200,421200,0,421200
09-02-2016,445500,417150,421200,421200,0,421200
10-02-2016,437400,421200,421200,421200,0,421200
11-02-2016,437400,421200,421200,429300,0,429300
12-02-2016,437400,413100,421200,413100,0,413100
16-02-2016,437400,396900,405000,413100,0,413100
17-02-2016,437400,421200,421200,429300,0,429300
18-02-2016,433350,405000,429300,417150,0,417150
19-02-2016,433350,413100,433350,422820,0,422820
22-02-2016,437400,405000,405000,437400,0,437400
23-02-2016,437400,413100,413100,437400,0,437400
24-02-2016,437400,413100,413100,421200,0,421200
25-02-2016,448740,413100,437400,421200,0,421200
26-02-2016,445500,413100,413100,445500,0,445500
29-02-2016,468180,432540,453600,445500,0,445500
01-03-2016,445500,413100,437400,445500,0,445500
02-03-2016,486000,421200,486000,445500,0,445500
03-03-2016,511110,422820,422820,486000,0,486000
04-03-2016,518400,437400,486000,486000,0,486000
07-03-2016,550800,486000,550800,494100,0,494100
08-03-2016,518400,453600,503820,486000,0,486000
09-03-2016,542700,486000,494100,502200,0,502200
10-03-2016,542700,461700,502200,518400,0,518400
11-03-2016,583200,450360,518400,481950,0,481950
14-03-2016,526500,437400,502200,477900,0,477900
15-03-2016,526500,445500,445500,502200,0,502200
16-03-2016,555660,453600,502200,477900,0,477900
17-03-2016,518400,467370,477900,469800,0,469800
18-03-2016,507060,455220,461700,455220,0,455220
21-03-2016,486000,451980,455220,451980,0,451980
22-03-2016,526500,422010,455220,461700,0,461700
23-03-2016,510300,455220,510300,486000,0,486000
24-03-2016,510300,453600,510300,486000,0,486000
28-03-2016,518400,477900,494100,502200,0,502200
29-03-2016,510300,477900,502200,486000,0,486000
30-03-2016,518400,469800,489240,518400,0,518400
31-03-2016,526500,486000,526500,486000,0,486000
01-04-2016,518400,494100,518400,494100,0,494100
04-04-2016,514350,469800,469800,502200,0,502200
05-04-2016,502200,469800,469800,492480,0,492480
06-04-2016,486000,481950,486000,481950,0,481950
07-04-2016,486000,469800,484380,486000,0,486000
08-04-2016,502200,469800,502200,486000,0,486000
11-04-2016,486000,479520,486000,481140,0,481140
12-04-2016,486000,469800,481140,481140,0,481140
13-04-2016,486000,469800,486000,469800,0,469800
14-04-2016,486000,445500,469800,477900,0,477900
15-04-2016,469800,451170,469800,453600,0,453600
18-04-2016,461700,445500,453600,445500,0,445500
19-04-2016,461700,413100,461700,437400,0,437400
20-04-2016,429300,397710,413100,429300,0,429300
21-04-2016,436590,405000,429300,429300,0,429300
22-04-2016,429300,405000,421200,421200,0,421200
25-04-2016,429300,405000,429300,425250,0,425250
26-04-2016,429300,405000,413910,405000,0,405000
27-04-2016,425250,405000,425250,405000,0,405000
28-04-2016,421200,400950,405000,413100,0,413100
29-04-2016,421200,396090,421200,413100,0,413100
02-05-2016,413100,400950,400950,400950,0,400950
03-05-2016,398520,340200,398520,348300,0,348300
04-05-2016,364500,328050,348300,332100,0,332100
05-05-2016,332100,232470,232470,315900,0,315900
06-05-2016,315900,299700,315900,306180,0,306180
09-05-2016,315900,299700,304560,315900,0,315900
10-05-2016,324000,299700,299700,324000,0,324000
11-05-2016,356400,299700,333720,315900,0,315900
12-05-2016,356400,311850,325620,315900,0,315900
13-05-2016,324000,255960,291600,299700,0,299700
16-05-2016,308610,259200,308610,264060,0,264060
17-05-2016,251100,218700,234900,251100,0,251100
18-05-2016,340200,251100,251100,315900,0,315900
19-05-2016,388800,315900,324000,383130,0,383130
20-05-2016,392040,324000,392040,338580,0,338580
23-05-2016,362880,324000,339390,353970,0,353970
24-05-2016,340200,300510,319140,340200,0,340200
25-05-2016,340200,315900,340200,332100,0,332100
26-05-2016,362880,322380,322380,348300,0,348300
27-05-2016,348300,316710,348300,340200,0,340200
31-05-2016,387180,324000,324000,376650,0,376650
01-06-2016,380700,364500,372600,380700,0,380700
02-06-2016,380700,368550,380700,368550,0,368550
03-06-2016,380700,341010,368550,362070,0,362070
06-06-2016,477900,324000,372600,407430,0,407430
07-06-2016,477900,405000,414720,437400,0,437400
08-06-2016,469800,413910,469800,414720,0,414720
09-06-2016,437400,388800,425250,429300,0,429300
10-06-2016,429300,388800,405000,421200,0,421200
13-06-2016,429300,388800,422820,388800,0,388800
14-06-2016,405000,391230,405000,405000,0,405000
15-06-2016,477900,405000,405000,429300,0,429300
16-06-2016,465750,429300,465750,445500,0,445500
17-06-2016,477900,445500,477900,453600,0,453600
20-06-2016,478710,429300,469800,461700,0,461700
21-06-2016,461700,445500,461700,445500,0,445500
22-06-2016,477900,421200,468990,429300,0,429300
23-06-2016,453600,405000,453600,413910,0,413910
24-06-2016,444690,388800,388800,417150,0,417150
27-06-2016,453600,379890,388800,396900,0,396900
28-06-2016,457650,396900,405000,413910,0,413910
29-06-2016,453600,413910,453600,429300,0,429300
30-06-2016,453600,418770,453600,426060,0,426060
01-07-2016,452790,417960,452790,437400,0,437400
05-07-2016,445500,348300,445500,364500,0,364500
06-07-2016,444690,375840,375840,405000,0,405000
07-07-2016,405000,388800,397710,396900,0,396900
08-07-2016,443880,380700,384750,413100,0,413100
11-07-2016,445500,413100,413100,422010,0,422010
12-07-2016,421200,364500,421200,420390,0,420390
13-07-2016,428490,388800,408240,393660,0,393660
14-07-2016,420390,364500,364500,420390,0,420390
15-07-2016,420390,380700,420390,392040,0,392040
18-07-2016,396900,392850,396900,396900,0,396900
19-07-2016,409860,380700,405000,409860,0,409860
20-07-2016,404190,379890,380700,379890,0,379890
21-07-2016,410670,373410,373410,383130,0,383130
22-07-2016,400140,373410,400140,375840,0,375840
25-07-2016,404190,375840,383940,396900,0,396900
26-07-2016,400950,373410,400950,380700,0,380700
27-07-2016,380700,372600,380700,372600,0,372600
28-07-2016,388800,372600,388800,380700,0,380700
29-07-2016,380700,372600,372600,372600,0,372600
01-08-2016,396900,372600,380700,388800,0,388800
02-08-2016,396900,364500,388800,396090,0,396090
03-08-2016,400950,372600,388800,372600,0,372600
04-08-2016,376650,372600,372600,376650,0,376650
05-08-2016,400950,372600,387990,400950,0,400950
08-08-2016,400950,396900,400950,400140,0,400140
09-08-2016,400950,375030,400950,396900,0,396900
10-08-2016,405000,380700,396900,405000,0,405000
11-08-2016,429300,378270,429300,413100,0,413100
12-08-2016,405000,372600,405000,372600,0,372600
15-08-2016,388800,331290,383940,356400,0,356400
16-08-2016,380700,332100,366930,348300,0,348300
17-08-2016,376650,315090,372600,332100,0,332100
18-08-2016,364500,324000,349110,347490,0,347490
19-08-2016,356400,283500,336960,340200,0,340200
22-08-2016,356400,328860,352350,356400,0,356400
23-08-2016,372600,356400,364500,364500,0,364500
24-08-2016,372600,356400,359640,372600,0,372600
25-08-2016,372600,327240,332100,372600,0,372600
26-08-2016,371790,340200,340200,364500,0,364500
29-08-2016,370170,332100,332100,370170,0,370170
30-08-2016,357210,332100,340200,348300,0,348300
31-08-2016,348300,325620,325620,340200,0,340200
01-09-2016,364500,324000,324000,364500,0,364500
02-09-2016,371790,315900,371790,324000,0,324000
06-09-2016,346680,299700,299700,307800,0,307800
07-09-2016,324000,307800,307800,311040,0,311040
08-09-2016,331290,308610,324000,315900,0,315900
09-09-2016,324000,299700,322380,299700,0,299700
12-09-2016,320760,299700,305370,315900,0,315900
13-09-2016,322380,285120,307800,291600,0,291600
14-09-2016,320760,285120,291600,291600,0,291600
15-09-2016,319140,285120,319140,295650,0,295650
16-09-2016,300510,285120,286740,291600,0,291600
19-09-2016,315900,291600,291600,291600,0,291600
20-09-2016,313470,291600,298890,300510,0,300510
21-09-2016,313470,286740,313470,291600,0,291600
22-09-2016,356400,284310,291600,294840,0,294840
23-09-2016,315900,299700,303750,315900,0,315900
26-09-2016,338580,304560,332100,307800,0,307800
27-09-2016,306180,285120,294030,303750,0,303750
28-09-2016,299700,284310,299700,289980,0,289980
29-09-2016,297270,283500,283500,297270,0,297270
30-09-2016,298080,267300,290790,289980,0,289980
03-10-2016,285930,267300,273780,285930,0,285930
04-10-2016,285120,267300,283500,267300,0,267300
05-10-2016,270540,247860,267300,247860,0,247860
06-10-2016,276210,247050,251100,266490,0,266490
07-10-2016,253530,243000,247050,247050,0,247050
10-10-2016,259200,243810,243810,247050,0,247050
11-10-2016,267300,251100,251100,258390,0,258390
12-10-2016,257580,251100,257580,255960,0,255960
13-10-2016,247860,238950,247860,247860,0,247860
14-10-2016,242190,222750,242190,222750,0,222750
17-10-2016,222750,214650,214650,222750,0,222750
18-10-2016,218700,202500,218700,202500,0,202500
19-10-2016,218700,145800,194400,162000,0,162000
20-10-2016,202500,161190,162000,161190,0,161190
21-10-2016,174150,162000,162000,170100,0,170100
24-10-2016,186300,162000,162000,178200,0,178200
25-10-2016,186300,162000,170100,170100,0,170100
26-10-2016,174150,153900,153900,155520,0,155520
27-10-2016,170100,145800,153900,157950,0,157950
28-10-2016,162000,153900,154710,154710,0,154710
31-10-2016,162000,145800,153900,145800,0,145800
01-11-2016,162000,145800,149040,145800,0,145800
02-11-2016,159570,129600,149040,153900,0,153900
03-11-2016,153900,129600,153900,137700,0,137700
04-11-2016,153900,129600,133650,137700,0,137700
07-11-2016,153900,129600,141750,153900,0,153900
08-11-2016,153900,136080,136080,137700,0,137700
09-11-2016,170100,129600,129600,170100,0,170100
10-11-2016,170100,129600,153900,149850,0,149850
11-11-2016,153900,131220,153900,132840,0,132840
14-11-2016,153900,130410,153900,144180,0,144180
15-11-2016,157950,136890,145800,137700,0,137700
16-11-2016,145800,130410,144990,133650,0,133650
17-11-2016,153090,130410,130410,145800,0,145800
18-11-2016,153900,137700,145800,146610,0,146610
21-11-2016,162000,137700,146610,157950,0,157950
22-11-2016,170100,145800,162000,149850,0,149850
23-11-2016,194400,147420,153900,153900,0,153900
25-11-2016,150660,141750,150660,145800,0,145800
28-11-2016,273780,144990,144990,251100,0,251100
29-11-2016,275400,202500,251100,244620,0,244620
30-11-2016,250290,202500,218700,202500,0,202500
01-12-2016,259200,203310,226800,203310,0,203310
02-12-2016,243000,204120,214650,234090,0,234090
05-12-2016,242190,210600,242190,210600,0,210600
06-12-2016,218700,170910,218700,178200,0,178200
07-12-2016,202500,170100,170100,170100,0,170100
08-12-2016,251100,174150,174150,234900,0,234900
09-12-2016,598590,234900,243000,348300,0,348300
12-12-2016,552420,210600,422010,226800,0,226800
13-12-2016,259200,194400,218700,210600,0,210600
14-12-2016,226800,194400,210600,194400,0,194400
15-12-2016,217890,186300,202500,190350,0,190350
16-12-2016,196830,171720,196830,186300,0,186300
19-12-2016,208170,162000,163620,179820,0,179820
20-12-2016,186300,167670,179010,170910,0,170910
21-12-2016,259200,167670,170910,234900,0,234900
22-12-2016,253530,210600,241380,214650,0,214650
23-12-2016,221130,182250,221130,187920,0,187920
27-12-2016,225180,194400,197640,217890,0,217890
28-12-2016,233280,210600,226800,214650,0,214650
29-12-2016,259200,214650,226800,225990,0,225990
30-12-2016,222750,190350,212220,197640,0,197640
03-01-2017,213030,191160,213030,197640,0,197640
04-01-2017,210600,195210,210600,196830,0,196830
05-01-2017,206550,191160,194400,198450,0,198450
06-01-2017,202500,194400,200070,196020,0,196020
09-01-2017,233280,182250,190350,202500,0,202500
10-01-2017,202500,190350,198450,202500,0,202500
11-01-2017,243000,194400,201690,225180,0,225180
12-01-2017,251100,211410,219510,234090,0,234090
13-01-2017,243000,208980,240570,218700,0,218700
17-01-2017,226800,210600,223560,218700,0,218700
18-01-2017,218700,202500,218700,205740,0,205740
19-01-2017,234900,204930,218700,226800,0,226800
20-01-2017,230850,210600,226800,218700,0,218700
23-01-2017,223560,194400,223560,210600,0,210600
24-01-2017,217890,202500,210600,212220,0,212220
25-01-2017,234090,210600,212220,225180,0,225180
26-01-2017,251100,221940,222750,222750,0,222750
27-01-2017,225180,208170,222750,212220,0,212220
30-01-2017,248670,203310,217080,222750,0,222750
31-01-2017,222750,207360,212220,208170,0,208170
01-02-2017,218700,194400,218700,213840,0,213840
02-02-2017,213840,202500,213840,210600,0,210600
03-02-2017,210600,204930,210600,208170,0,208170
06-02-2017,210600,203310,210600,210600,0,210600
07-02-2017,210600,204120,209790,206550,0,206550
08-02-2017,210600,203310,207360,203310,0,203310
09-02-2017,206550,198450,206550,200070,0,200070
10-02-2017,200880,186300,200880,198450,0,198450
13-02-2017,197640,174150,197640,186300,0,186300
14-02-2017,209790,186300,186300,200070,0,200070
15-02-2017,200880,186300,200880,198450,0,198450
16-02-2017,203310,187920,202500,191160,0,191160
17-02-2017,198450,174150,190350,185490,0,185490
21-02-2017,185490,178200,185490,179010,0,179010
22-02-2017,179820,170100,175770,172530,0,172530
23-02-2017,183060,170100,170100,178200,0,178200
24-02-2017,182250,170100,178200,182250,0,182250
27-02-2017,187920,174960,186300,187920,0,187920
28-02-2017,234090,178200,194400,190350,0,190350
01-03-2017,234900,191160,210600,210600,0,210600
02-03-2017,208386,191754,208386,196020,0,196020
03-03-2017,206496,164700,194454,191700,0,191700
06-03-2017,199800,167400,199800,170100,0,170100
07-03-2017,169560,148446,169560,163134,0,163134
08-03-2017,197100,169560,169560,193860,0,193860
09-03-2017,213300,193860,193860,197100,0,197100
10-03-2017,198180,178470,188460,181440,0,181440
13-03-2017,186840,170640,181980,184680,0,184680
14-03-2017,185220,173340,183600,174960,0,174960
15-03-2017,178200,166860,170100,175500,0,175500
16-03-2017,184680,152820,180900,165240,0,165240
17-03-2017,166320,157140,165240,159840,0,159840
20-03-2017,161136,149310,160920,158760,0,158760
21-03-2017,155520,137700,155520,144180,0,144180
22-03-2017,146880,143154,145800,144720,0,144720
23-03-2017,145530,136350,145260,140940,0,140940
24-03-2017,156060,134028,136080,156060,0,156060
27-03-2017,188460,140184,156060,188460,0,188460
28-03-2017,202500,163080,195480,173340,0,173340
29-03-2017,198450,171180,173340,179280,0,179280
30-03-2017,175716,164700,170100,172260,0,172260
31-03-2017,185220,167400,175500,167940,0,167940
03-04-2017,176040,162162,176040,166860,0,166860
04-04-2017,171180,159840,171180,168480,0,168480
05-04-2017,173880,158112,173880,161460,0,161460
06-04-2017,162000,156600,160164,157680,0,157680
07-04-2017,165780,148500,156600,153360,0,153360
10-04-2017,153306,149580,153306,152280,0,152280
11-04-2017,153360,140346,153360,148500,0,148500
12-04-2017,150660,148500,148932,148500,0,148500
13-04-2017,166860,148878,148878,152820,0,152820
17-04-2017,178362,153900,153900,178200,0,178200
18-04-2017,185220,140400,157680,163080,0,163080
19-04-2017,179820,163188,167400,164700,0,164700
20-04-2017,167400,156600,160920,161460,0,161460
21-04-2017,161298,154440,155520,154980,0,154980
24-04-2017,157140,148500,150390,149040,0,149040
25-04-2017,150120,129600,150120,135000,0,135000
26-04-2017,141480,129600,141480,134460,0,134460
27-04-2017,140400,130140,131760,135000,0,135000
28-04-2017,135000,124740,134622,125280,0,125280
01-05-2017,130842,121500,124740,121500,0,121500
02-05-2017,121500,108540,121500,108540,0,108540
03-05-2017,118260,108540,116100,112752,0,112752
04-05-2017,116100,103086,116100,103086,0,103086
05-05-2017,100980,75708,100980,96660,0,96660
08-05-2017,248940,103140,110700,239760,100,239760
09-05-2017,219240,152820,212220,156600,0,156600
10-05-2017,213840,156600,156600,177660,0,177660
11-05-2017,191700,160920,183600,173340,0,173340
12-05-2017,139320,123174,129600,136080,0,136080
15-05-2017,149040,130140,136080,130140,0,130140
16-05-2017,133380,116100,129600,116640,0,116640
17-05-2017,119880,108000,110700,115020,0,115020
18-05-2017,139320,109350,115560,119880,0,119880
19-05-2017,126900,116100,116100,116640,0,116640
22-05-2017,126360,111780,111780,118260,0,118260
23-05-2017,113400,105840,108000,112860,0,112860
24-05-2017,115020,99900,108540,103680,0,103680
25-05-2017,116640,100440,100440,112860,0,112860
26-05-2017,123660,108000,110700,110160,0,110160
30-05-2017,113400,100980,100980,106380,0,106380
31-05-2017,112320,105300,105300,108000,0,108000
01-06-2017,106920,100440,105840,104220,0,104220
02-06-2017,112860,99900,112860,100440,0,100440
05-06-2017,117720,99900,107460,100980,0,100980
06-06-2017,100980,95040,100980,96660,0,96660
07-06-2017,98820,89640,98820,93420,0,93420
08-06-2017,91800,70740,89640,83700,0,83700
09-06-2017,89640,77220,83970,77760,0,77760
12-06-2017,83700,72900,75600,76680,0,76680
13-06-2017,91260,76680,76680,83700,0,83700
14-06-2017,102708,78840,84780,88560,0,88560
15-06-2017,101628,81648,88560,86940,0,86940
16-06-2017,91800,81864,89100,85050,0,85050
19-06-2017,87750,75600,81540,76680,0,76680
20-06-2017,82080,74304,79920,75060,0,75060
21-06-2017,81000,70740,75060,73980,0,73980
22-06-2017,86400,73980,86400,76680,0,76680
23-06-2017,82620,72900,76680,77220,0,77220
26-06-2017,84780,71280,75060,73980,0,73980
27-06-2017,75600,69120,74520,71820,0,71820
28-06-2017,75060,68040,70200,71820,0,71820
29-06-2017,44820,36720,43470,36936,0,36936
30-06-2017,38340,35100,37800,36342,0,36342
03-07-2017,39960,35694,36990,36720,0,36720
05-07-2017,38016,32994,36666,33534,0,33534
06-07-2017,36180,31536,36180,31644,0,31644
07-07-2017,37800,31320,32400,36180,0,36180
10-07-2017,45900,33588,37800,36126,0,36126
11-07-2017,44280,34560,38340,36720,0,36720
12-07-2017,41580,35640,38880,39960,0,39960
13-07-2017,52704,41040,41040,43200,100,43200
14-07-2017,45306,40500,43200,41850,0,41850
17-07-2017,48330,37962,42660,48060,0,48060
